Experiment	Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	R1	R2	PxK_sample_type
SRX15693678	SRR19643283	2022-06-28 14:18:16	2022-06-13 19:29:09	22152738	4474853076	22152738	202	1350		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR019/19643/SRR19643283/SRR19643283.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390079	SAMN29018798	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6240644							no					GEO	SRA1436942		public	8276C655ABCF53C356824DB21ADF5144	EA0BA125E2D71BCF5B44714876471BFE			
SRX15693679	SRR19643284	2022-06-28 14:18:16	2022-06-13 19:14:12	22998086	4645613372	0	202	1403		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR019/19643/SRR19643284/SRR19643284.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390080	SAMN29018800	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6240645							no					GEO	SRA1436942		public	6E3712C19A807E3F0805382927149000	C33A9DAFF83AEE592F6126368F8AA1AC			
SRX15693680	SRR19643285	2022-06-28 14:18:16	2022-06-13 19:12:25	19557899	3950695598	19557899	202	1191		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR019/19643/SRR19643285/SRR19643285.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390081	SAMN29018802	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6240646							no					GEO	SRA1436942		public	9FEF0C8AF567594CABEECB42F3177C0A	7CC31778F9FE8655E93F5F07E7D6F01A			
SRX15693681	SRR19643286	2022-06-28 14:18:16	2022-06-13 19:25:38	26229390	5298336780	26229390	202	1576		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19643/SRR19643286/SRR19643286.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390082	SAMN29018804	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6240647							no					GEO	SRA1436942		public	8C333FDABE9FC0BAB417FDAD91360B70	41D8F81103F18F7E00264F2627AD02C7			
SRX15693682	SRR19643287	2022-06-28 14:18:16	2022-06-13 19:23:37	23206010	4687614020	23206010	202	1406		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR019/19643/SRR19643287/SRR19643287.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390083	SAMN29018806	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6240648							no					GEO	SRA1436942		public	9C69D0E696F27D46696D44F3CF01F518	90AC16AB70591E5B68CDDA63FF84E859			
SRX15693683	SRR19643288	2022-06-28 14:18:16	2022-06-13 19:12:29	16036084	3239288968	16036084	202	972		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR019/19643/SRR19643288/SRR19643288.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390084	SAMN29018809	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6240649							no					GEO	SRA1436942		public	8FBA851893FC4DEF9510CE23EEED4827	81A4406C5A156BB730AEC37BABF54331			
SRX15693684	SRR19643289	2022-06-28 14:18:16	2022-06-13 19:11:07	17745792	3584649984	17745792	202	1074		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR019/19643/SRR19643289/SRR19643289.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390085	SAMN29018811	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6240650							no					GEO	SRA1436942		public	DA66178C55F7F13FF485852F0292CF35	2CE956C8426052790B8158620A1C979D			
SRX15693685	SRR19643290	2022-06-28 14:18:16	2022-06-13 19:20:07	22565667	4558264734	22565667	202	1377		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19643/SRR19643290/SRR19643290.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390086	SAMN29018813	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6240651							no					GEO	SRA1436942		public	48F437448ACD3D6FB59292AF868C2CA0	05EF5A68B8EB45F3B37DA6A541F2B22A			
SRX15693686	SRR19643292	2022-06-28 14:18:16	2022-06-13 19:10:15	15097041	3049602282	15097041	202	909		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19643/SRR19643292/SRR19643292.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390087	SAMN29018816	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6240652							no					GEO	SRA1436942		public	3460F8278E6F8DD67E89B1BC6E6C8AD0	FA53DA96F5D8F7D6016427AF24171A2B			
SRX15693687	SRR19643293	2022-06-28 14:18:16	2022-06-13 19:17:30	20937651	4229405502	20937651	202	1262		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR019/19643/SRR19643293/SRR19643293.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390088	SAMN29018818	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6240653							no					GEO	SRA1436942		public	6E6805465EFC233B0B76A14438613CD0	6FE72A1EEC400201982CA7EADA00A00D			
SRX15693688	SRR19643294	2022-06-28 14:18:16	2022-06-13 19:15:40	22759107	4597339614	22759107	202	1377		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19643/SRR19643294/SRR19643294.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390089	SAMN29018820	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6240654							no					GEO	SRA1436942		public	FC6FA01A2DF6208D853C71EE1DCE5977	C1B0118F92ADE9D8FE12FB4F2BB1528C			
SRX15693689	SRR19643295	2022-06-28 14:18:16	2022-06-13 19:22:16	18605521	3758315242	18605521	202	1125		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR019/19643/SRR19643295/SRR19643295.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390090	SAMN29018823	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6240655							no					GEO	SRA1436942		public	F13471EE27F82183C6FB9EF5D51DFBA7	FDCC6789E8E6CC2D398B5B7FCD2B4D53			
SRX15693647	SRR19644405	2022-06-28 14:18:15	2022-06-13 19:24:43	18578619	3752881038	18578619	202	1179		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19644/SRR19644405/SRR19644405.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390048	SAMN29018345	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6240493							no					GEO	SRA1436942		public	0BCAC279E771B2A45C664A325196E269	47A872DE53F9758B77F040556D70D860			
SRX15693648	SRR19644406	2022-06-28 14:18:15	2022-06-13 19:20:36	6940913	1402064426	6940913	202	420		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR019/19644/SRR19644406/SRR19644406.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390050	SAMN29018347	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6240494							no					GEO	SRA1436942		public	EFD4F59958893B57B9C7F0C7C2361AEA	2DE0A61A0FF2A8D310855188D5854866			
SRX15693649	SRR19644407	2022-06-28 14:18:15	2022-06-13 19:33:32	38247690	7726033380	38247690	202	2316		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19644/SRR19644407/SRR19644407.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390049	SAMN29018349	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6240495							no					GEO	SRA1436942		public	5C6B1229C5ED42220A0F95672B1D1BAF	CEBAD95899A55AE6F9D3CD7FDB7B9CE6			
SRX15693650	SRR19644408	2022-06-28 14:18:15	2022-06-13 19:22:52	12254103	2475328806	12254103	202	776		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR019/19644/SRR19644408/SRR19644408.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390051	SAMN29018351	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6240496							no					GEO	SRA1436942		public	32130D6C873A26B2DEB72ED292C3CAAA	18F0A8C810AB94578073CB16D96F3C7B			
SRX15693651	SRR19644409	2022-06-28 14:18:15	2022-06-13 19:25:10	18334920	3703653840	18334920	202	1176		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR019/19644/SRR19644409/SRR19644409.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390052	SAMN29018353	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6240497							no					GEO	SRA1436942		public	F42705E9E4B51DA368925284FA332C72	29BED0A2E6FD9CD984D5D2B9FD6B8447			
SRX15693652	SRR19644410	2022-06-28 14:18:15	2022-06-13 19:31:41	23260704	4698662208	23260704	202	1483		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR019/19644/SRR19644410/SRR19644410.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390053	SAMN29018355	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6240498							no					GEO	SRA1436942		public	E2E3AEF39F205A681672228A27049B36	37FBE0431EFA6D94361E8E770A53A4C5			
SRX15693653	SRR19644411	2022-06-28 14:18:15	2022-06-13 19:43:10	37846344	7644961488	37846344	202	2308		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR019/19644/SRR19644411/SRR19644411.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390054	SAMN29018357	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6240499							no					GEO	SRA1436942		public	90526CEFFDA6989D42C3C0228AAC8C54	F277B28ECA06814112878207E716C84B			
SRX15693654	SRR19644412	2022-06-28 14:18:15	2022-06-13 19:34:45	27764330	5608394660	27764330	202	1683		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19644/SRR19644412/SRR19644412.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390055	SAMN29018359	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6240500							no					GEO	SRA1436942		public	B1F7DB8A3ECBDF5A050A8DEBDE5C935F	CA4609A189C66E48A341716FE3CC8279			
SRX15693655	SRR19644413	2022-06-28 14:18:15	2022-06-13 19:25:29	12573484	2539843768	12573484	202	765		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19644/SRR19644413/SRR19644413.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390056	SAMN29018361	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6240501							no					GEO	SRA1436942		public	FF4651B2262041673669CD8C5F05C6E6	ECB52B5C9548DC650EA3A04168328EBE			
SRX15693656	SRR19644005	2022-06-28 14:18:15	2022-06-13 19:16:53	16386995	3310172990	0	202	992		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR019/19644/SRR19644005/SRR19644005.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390057	SAMN29018363	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6240502							no					GEO	SRA1436942		public	FAE0AB351A6FD00F1FA4E6BF5B911133	48EE4F0A823E9D4576EA404A2D7B8BE4			
SRX15693657	SRR19644006	2022-06-28 14:18:15	2022-06-13 19:24:14	20544408	4149970416	20544408	202	1311		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19644/SRR19644006/SRR19644006.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390058	SAMN29018365	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6240503							no					GEO	SRA1436942		public	24E286F701E131D57267B87366B975CC	68D533B40349FD1DB13FBDAEE768FC1F			
SRX15693658	SRR19644007	2022-06-28 14:18:15	2022-06-13 19:18:57	12398272	2504450944	12398272	202	783		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR019/19644/SRR19644007/SRR19644007.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390059	SAMN29018367	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6240504							no					GEO	SRA1436942		public	A4C61E8276F1EB8C9D30DAE63CE32E9E	6C039DD514DD3C98DBC31C5768573508			
SRX15693659	SRR19644008	2022-06-28 14:18:15	2022-06-13 19:37:06	35839402	7239559204	35839402	202	2166		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR019/19644/SRR19644008/SRR19644008.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390060	SAMN29018370	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6240505							no					GEO	SRA1436942		public	380E094B0E60EA1D12679CC126AF7D84	4F5D15B5D7B27AB0F8D7781735C3637D			
SRX15693660	SRR19644009	2022-06-28 14:18:15	2022-06-13 19:19:11	15294740	3089537480	15294740	202	976		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19644/SRR19644009/SRR19644009.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390061	SAMN29018372	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6240506							no					GEO	SRA1436942		public	C073C7EA2C6C0DEDF80E62CB1D96909D	A592EDBB11DC1CC26CDEA00F9C439FE4			
SRX15693616	SRR19643925	2022-06-28 14:18:14	2022-06-13 19:20:28	16695322	3372455044	16695322	202	1045		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19643/SRR19643925/SRR19643925.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390016	SAMN29019003	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6240318							no					GEO	SRA1436942		public	1983BACB3208DB27E89D76A1C2F95FCB	7C98124C13A4EC47EC27032C0D9A33EF			
SRX15693617	SRR19643926	2022-06-28 14:18:14	2022-06-13 19:22:34	24734970	4996463940	0	202	1490		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR019/19643/SRR19643926/SRR19643926.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390018	SAMN29019004	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6240319							no					GEO	SRA1436942		public	73C3789E2F8A5214EACAFF6BD5F35436	F24D2D0F3D2E5AD1910F301A98F683D8			
SRX15693618	SRR19643999	2022-06-28 14:18:14	2022-06-13 19:19:17	17768478	3589232556	17768478	202	1112		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR019/19643/SRR19643999/SRR19643999.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390020	SAMN29018833	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6240392							no					GEO	SRA1436942		public	0E461B67F2B313229101F74E0842D579	0D7D800898377BCA98EA1B21BD3D63CD			
SRX15693619	SRR19644000	2022-06-28 14:18:14	2022-06-13 19:23:46	25233545	5097176090	25233545	202	1569		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR019/19644/SRR19644000/SRR19644000.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390019	SAMN29018835	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6240393							no					GEO	SRA1436942		public	80D16838F248059BECEC1987CFCE7BB8	BAC908ECF1BDF9F0FD2A926C3FE19906			
SRX15693620	SRR19644001	2022-06-28 14:18:14	2022-06-13 19:31:44	37771788	7629901176	37771788	202	2444		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19644/SRR19644001/SRR19644001.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390021	SAMN29018838	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6240394							no					GEO	SRA1436942		public	4FDEA9C7F348B8BACE4E114B4BAE8A28	E924AF8758ED8751DC6002289DBED588			
SRX15693621	SRR19644002	2022-06-28 14:18:14	2022-06-13 19:15:40	11690245	2361429490	11690245	202	739		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR019/19644/SRR19644002/SRR19644002.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390022	SAMN29018840	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6240395							no					GEO	SRA1436942		public	D658E355BFE1B9D803D6C7CA53D2E9F3	19CC79BB99012B723A125573CFCB098C			
SRX15693622	SRR19644003	2022-06-28 14:18:14	2022-06-13 19:17:04	12630900	2551441800	12630900	202	795		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR019/19644/SRR19644003/SRR19644003.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390023	SAMN29018842	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6240396							no					GEO	SRA1436942		public	E0B26A2806AC5F789767892D17196462	C4D8635167297F3F1DD07825D1F2F4AA			
SRX15693623	SRR19644004	2022-06-28 14:18:14	2022-06-13 19:26:36	22593072	4563800544	0	202	1403		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR019/19644/SRR19644004/SRR19644004.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390024	SAMN29018844	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6240397							no					GEO	SRA1436942		public	3B23D15A0DA82B5CFA3ADF5671010329	B0B9E4B8D7F2E60FD2468A7B46DB94A8			
SRX15693624	SRR19644310	2022-06-28 14:18:14	2022-06-13 19:40:58	18780745	3793710490	18780745	202	1172		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19644/SRR19644310/SRR19644310.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390025	SAMN29018846	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6240398							no					GEO	SRA1436942		public	381D8889DFCC9DD0F4950467D79B6E6D	646568F51F5746F1FC984DEBC236CAB8			
SRX15693625	SRR19644311	2022-06-28 14:18:14	2022-06-13 19:34:40	29304009	5919409818	29304009	202	1851		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR019/19644/SRR19644311/SRR19644311.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390026	SAMN29018848	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6240399							no					GEO	SRA1436942		public	2636570AF9C779D52FFC75712342CC52	A16302FB5A9EA275D73A5FF83D7EC29F			
SRX15693626	SRR19644312	2022-06-28 14:18:14	2022-06-13 19:29:49	15869321	3205602842	15869321	202	989		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR019/19644/SRR19644312/SRR19644312.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390027	SAMN29018850	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6240400							no					GEO	SRA1436942		public	336896B8A27A293A26431BD3ECB36CF5	39440F5A0BCD6313746DB39CE7BBADA9			
SRX15693627	SRR19644313	2022-06-28 14:18:14	2022-06-13 19:21:58	21865294	4416789388	21865294	202	1355		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19644/SRR19644313/SRR19644313.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390028	SAMN29018852	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6240401							no					GEO	SRA1436942		public	84FEE11FD4AD6FA0C819E91F0B5CF4A0	C8F163FABE9DA1E9D8C16B121FF9E4AB			
SRX15693628	SRR19644314	2022-06-28 14:18:14	2022-06-13 19:28:27	27288834	5512344468	27288834	202	1707		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR019/19644/SRR19644314/SRR19644314.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390029	SAMN29018860	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6240402							no					GEO	SRA1436942		public	B438DE4752C8B5CFD523DFD5CFE3AD33	71D25B6248E256B28F7498011BBDAEFA			
SRX15693629	SRR19644315	2022-06-28 14:18:14	2022-06-13 19:39:27	22484515	4541872030	22484515	202	1400		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR019/19644/SRR19644315/SRR19644315.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390030	SAMN29018862	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6240403							no					GEO	SRA1436942		public	A5C8EA5CC5D57FE93CE0EADD7806C7A0	55ECA0342A8313AEA7019B4FDA4A1132			
SRX15693630	SRR19644316	2022-06-28 14:18:14	2022-06-13 19:22:41	17755791	3586669782	17755791	202	1117		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR019/19644/SRR19644316/SRR19644316.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390031	SAMN29018864	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6240404							no					GEO	SRA1436942		public	38DEEC03E8B382509BA5F01657ABDA75	921FEEBE8B3AE941D416D1488DE00248			
SRX15693631	SRR19644317	2022-06-28 14:18:14	2022-06-13 19:27:37	15453193	3121544986	15453193	202	980		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR019/19644/SRR19644317/SRR19644317.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390032	SAMN29018854	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6240405							no					GEO	SRA1436942		public	D7780703D54951705E1640B6A9D2DB90	8B3E9C4F0E9BD16D5668BD5F0574F212			
SRX15693632	SRR19644318	2022-06-28 14:18:14	2022-06-13 19:25:22	22680841	4581529882	22680841	202	1410		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR019/19644/SRR19644318/SRR19644318.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390033	SAMN29018856	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6240406							no					GEO	SRA1436942		public	C0F63A192E8C97B6B5546F159B338F6C	E345E040B37A9FFAED44E822B385CFDB			
